,index,text,cluster,tweet_id,created_at,author_id,inbound,week,urgency_score,is_repeat_customer,has_prior_interaction,escalation_risk
9119,9119,mention 740717 i'm sorry for the lengthy wait time our call volume is higher than usual you will have to speak with a reservation sales rep als,0,12822,2017-11-01 01:52:01+00:00,118596,True,2017-10-30/2017-11-05,0,True,True,4
7109,7109,mention 821177 hi shaun this seems like an authorization hold you should see this transaction has been voided soon,1,10596,2017-11-01 00:28:26+00:00,117934,True,2017-10-30/2017-11-05,0,True,True,4
7106,7106,mention 562115 hey don't worry we're here for you can you dm us your email address along with more info about what's happening exactly ri,2,10593,2017-11-22 12:57:10+00:00,117933,True,2017-11-20/2017-11-26,0,True,True,4
7088,7088,mention 653124 hi contact your admin for assistance ri,2,10573,2017-11-24 03:41:23+00:00,117925,True,2017-11-20/2017-11-26,0,True,True,4
7085,7085,would to use my balance w mention southwestair to fly my daughter to fl for xmas they say non transferable no exceptions i don't fly much only to knoxville they don't fly to tys 200 lost thanks sw happy holidays to you too,0,10570,2017-11-01 00:16:34+00:00,117924,True,2017-10-30/2017-11-05,0,True,True,4
7081,7081,mention 524619 i can help you with your cable tv issues can you dm your address and phone number for troubleshooting kj,1,10565,2017-11-22 14:11:38+00:00,Tesco,False,2017-11-20/2017-11-26,2,False,False,4
7080,7080,mention 409850 yes you will be able to as soon as pre order launches tiakappus,2,10563,2017-11-22 13:56:38+00:00,117923,True,2017-11-20/2017-11-26,0,True,True,4
7075,7075,mention uber_support i have dm'ed you my email address,2,10555,2017-11-01 00:45:39+00:00,117920,True,2017-10-30/2017-11-05,0,True,True,4
7074,7074,mention 348557 1 2 we have noted your booking is for 2 persons breakfast is not included in your rate please contact the hotel directly to,0,10554,2017-11-01 00:37:40+00:00,117919,True,2017-10-30/2017-11-05,0,True,True,4
9121,9121,mention 268257 closing date of the statement on which that fee appears fd,2,12825,2017-11-01 02:02:14+00:00,118596,True,2017-10-30/2017-11-05,0,True,True,4
9123,9123,mention 598818 hi we'd like to know more about your post please send us additional details about your concerns thank you ra,2,12827,2017-11-01 02:10:06+00:00,118596,True,2017-10-30/2017-11-05,0,True,True,4
7067,7067,mention 166755 can you dm us your nikeplus email we provided a link to make it easier,2,10546,2017-10-31 23:57:06+00:00,117918,True,2017-10-30/2017-11-05,0,True,True,4
7061,7061,mention 191575 we've sent the correspondence to your registered email id kindly check it here,2,10540,2017-10-31 18:24:46+00:00,116021,True,2017-10-30/2017-11-05,0,True,True,4
7059,7059,yo mention southwestair you charge 8 for wifi but i'm not even getting 1 mbps that's not cool,0,10538,2017-11-01 00:26:26+00:00,117915,True,2017-10-30/2017-11-05,0,True,True,4
7054,7054,mention 181753 hi abhishek we've responded to your in app support request we ask that you continue to follow up there thank you,1,10533,2017-11-01 01:10:35+00:00,117914,True,2017-10-30/2017-11-05,0,True,True,4
7045,7045,1 2 so incredibly annoyed with mention 116035 right now i submitted a request for proof of payments for my student loan account and instead of sending me that info i wait 4 6 business days to receive a letter telling me that i can pull the statements online,1,10523,2017-11-01 00:19:47+00:00,117912,True,2017-10-30/2017-11-05,0,True,True,4
7041,7041,mention 116331 please arrange a call back for me on 7017181982,2,10519,2017-11-01 00:13:47+00:00,117911,True,2017-10-30/2017-11-05,0,True,True,4
7039,7039,mention 806206 hey this is fixed everything should now be running as smooth as this guy's voice lp,1,10517,2017-11-01 00:58:23+00:00,117911,True,2017-10-30/2017-11-05,0,True,True,4
7038,7038,when your mention 115888 playlist can t be complete because mention 142136 won t put his music on there askmehowiknow tryingtobeafanhere notevenonyoutube,1,10516,2017-11-01 00:26:22+00:00,117911,True,2017-10-30/2017-11-05,0,True,True,4
7034,7034,mention 430776 i'm afraid not sorry for any inconvenience caused,2,10511,2017-10-31 17:27:29+00:00,117910,True,2017-10-30/2017-11-05,0,True,True,4
7032,7032,updates iphone 6 to ios 11 instant regret bnf app couldn t get any slower time to make the swap from mention applesupport to mention 125607,1,10508,2017-10-31 21:01:56+00:00,117910,True,2017-10-30/2017-11-05,0,True,True,4
7029,7029,mention 366006 hi there you can dm us if you want as we're a verified account if you follow us looking forward to your response thanks,2,10505,2017-10-31 23:50:20+00:00,117909,True,2017-10-30/2017-11-05,0,True,True,4
7025,7025,mention askpaypal hi could i get some advice with a refund situation i ve just sent a dm with information thanks,2,10494,2017-12-01 00:51:21+00:00,117908,True,2017-11-27/2017-12-03,0,True,True,4
7024,7024,mention applesupport absolute heroes,1,10492,2017-12-01 00:55:28+00:00,117908,True,2017-11-27/2017-12-03,0,True,True,4
7023,7023,mention british_airways ever been in a hurricane the phone lines and wifi were all down in tortola so i couldn't contact u ended up chartering a plane via friend,0,10491,2017-12-01 00:59:06+00:00,117908,True,2017-11-27/2017-12-03,0,True,True,4
7021,7021,when your flight's delayed you don't fret you sing al green mention southwestair mention 328767 mention 19213,0,10490,2017-12-01 00:59:54+00:00,117908,True,2017-11-27/2017-12-03,0,True,True,4
9156,9156,mention 676554 thanks for the shoutout darralyn our crews are the best in the biz and we appreciate your kind words lc,2,12861,2017-10-30 16:12:49+00:00,118603,True,2017-10-30/2017-11-05,0,True,True,4
6926,6926,mention delta will flight 3799 be cancelled,0,10354,2017-10-30 19:02:09+00:00,115714,True,2017-10-30/2017-11-05,0,True,True,4
6918,6918,mention 392560 hello thank you for contacting us how can we assist you today jg,2,10341,2017-11-01 00:21:03+00:00,117730,True,2017-10-30/2017-11-05,0,True,True,4
9160,9160,mention 532477 please give us the opportunity to turn it around nogrudges,2,12865,2017-10-31 23:21:32+00:00,118604,True,2017-10-30/2017-11-05,0,True,True,4
6833,6833,mention 652242 we're always happy to help we appreciate your patience ana and hope to get you going asap tl,2,9971,2017-11-01 00:01:37+00:00,117851,True,2017-10-30/2017-11-05,2,False,False,4
9213,9213,mention 381139 perfect take a look at the steps listed here as they can help with this issue,1,12924,2017-10-31 14:29:33+00:00,118624,True,2017-10-30/2017-11-05,2,False,False,4
9223,9223,mention 401670 hi lisa we're sorry to hear you've been delayed a few times recently and for any inconvenience this has caused julier,0,12935,2017-11-01 08:33:55+00:00,118630,True,2017-10-30/2017-11-05,0,True,True,4
9227,9227,mention 783176 we just can't thank you enough for hanging in there with us scott we appreciate you ma,2,12939,2017-11-01 17:36:13+00:00,118631,True,2017-10-30/2017-11-05,0,True,True,4
6830,6830,mention 115850 amazonin mention 115850 worst service by amazon as they never deliver product on time i ordered product on 23 09 2017 but didn't get it till now,2,9968,2017-11-01 00:16:15+00:00,SouthwestAir,False,2017-10-30/2017-11-05,2,False,False,4
6819,6819,mention airasiasupport hello if i ve got a flight for bali tomorrow am i still able to fly flight is at 10am,0,9957,2017-11-22 01:11:59+00:00,117845,True,2017-11-20/2017-11-26,0,True,True,4
9232,9232,mention amazonhelp the amount of packaging you used for one wall poster nothing wrong with the actual item just crazy overuse of cardboard we wont have any amazon left at this rate,2,12944,2017-11-01 01:24:54+00:00,TacoBellTeam,False,2017-10-30/2017-11-05,2,False,False,4
6817,6817,warum ist bei keinem mention 116316 firetv mention 126972 in 60fps verfügbar,1,9955,2017-11-22 11:43:32+00:00,117845,True,2017-11-20/2017-11-26,0,True,True,4
6812,6812,mention microsofthelps thanks i have 3 x64 domain clients 1 x32 standalone tablet that took v1703 fine but failed to upgrade to v1709 what details do you need,1,9950,2017-11-01 00:20:17+00:00,AmericanAir,False,2017-10-30/2017-11-05,2,False,False,4
6808,6808,mention southwestair well i just noticed the damage after i left laguardia,0,9946,2017-11-01 00:25:41+00:00,117841,True,2017-10-30/2017-11-05,0,True,True,4
6798,6798,mention 116062 mention 154935 i bought polaroid uhd tv one last nite mention 116062 tint control grayed out disabled cust serv rep at 1 888 636 8599 says only service techs can adjust tint not consumers makes no sense i owned polaroid brand hdtv in past never had problem cyber psyops agents take your calls,1,9935,2017-11-01 00:17:36+00:00,117836,True,2017-10-30/2017-11-05,2,False,False,4
6796,6796,mention tesco how the hell do you put this up some instructions would be nice,2,9932,2017-10-31 23:16:08+00:00,115911,True,2017-10-30/2017-11-05,0,True,True,4
9238,9238,mention 116618 shit doesn't load constantly throwing errors problem occured i have a wired xbox one connection 200mbps and still saying no bandwidth,1,12950,2017-11-01 01:24:07+00:00,TacoBellTeam,False,2017-10-30/2017-11-05,2,False,False,4
9242,9242,worst service i have ever received from any delivery company mention 115817 mention upshelp an absolute joke i am left without my parcel and potentially with a not easily replaced item to replace nice one,2,12954,2017-11-01 01:23:14+00:00,TacoBellTeam,False,2017-10-30/2017-11-05,2,False,False,4
6794,6794,mention delta will they hold my connection,0,9930,2017-11-01 00:10:49+00:00,115911,True,2017-10-30/2017-11-05,0,True,True,4
9257,9257,mention tmobilehelp i get horrible reception every time i'm at raleys in lodi ca unusable 311 s lower sacramento rd lodi ca 95242,1,12969,2017-10-30 22:58:03+00:00,118645,True,2017-10-30/2017-11-05,2,False,False,4
9261,9261,mention 698403 hi nick have you spoke to a member of onboard staff regarding this bt,0,12973,2017-11-01 01:19:57+00:00,118647,True,2017-10-30/2017-11-05,0,True,True,4
6793,6793,mention idea_cares pisa deke bhi aap log service nahi dete,2,9926,2017-11-01 00:17:58+00:00,117834,True,2017-10-30/2017-11-05,0,True,True,4
6791,6791,mention safaricom_care please call 0701051030 for m pesa reversal i have waited on the line for over 20 minutes,1,9928,2017-11-01 20:33:20+00:00,117835,True,2017-10-30/2017-11-05,0,True,True,4
6786,6786,mention 250275 we'd like to look into this further with you send us a direct message by clicking on the link below we'll continue there,2,9922,2017-11-01 16:28:25+00:00,117833,True,2017-10-30/2017-11-05,0,True,True,4
6782,6782,mention 391505 thank you lisa for the kind words and the great compliment for our agents tms,2,9918,2017-10-31 23:43:36+00:00,117540,True,2017-10-30/2017-11-05,0,True,True,4
6772,6772,mention 767910 hello matt we've not had any further info on this release confirmed as of yet i'd advise keeping an eye on our social media pages for any updates thanks cd,2,9908,2017-11-01 00:15:33+00:00,117827,True,2017-10-30/2017-11-05,0,True,True,4
9264,9264,mention chipotletweets had a horrible time at chipotle yesterday got my order wrong and put cheese and sour cream in having explosive diarrhea great job guys thanks a lot,0,12976,2017-11-01 01:18:06+00:00,TacoBellTeam,False,2017-10-30/2017-11-05,2,False,False,4
6765,6765,mention uber_support uber why is it so hard sign up request a ride do anything the app was designed to been trying to reach our destination for over 3 hours now it's always something,0,9897,2017-10-27 08:30:02+00:00,117825,True,2017-10-23/2017-10-29,0,True,True,4
6763,6763,mention 131808 it looks like you've had an unpleasant experience kindly elaborate on your concern so that we can look into this right away bv,2,9894,2017-10-28 12:17:39+00:00,117825,True,2017-10-23/2017-10-29,0,True,True,4
6761,6761,mention applesupport i have an iphone 6s and just updated my phone to ios 11 1 1 and yes i have tried restarting my phone,1,9888,2017-10-31 18:50:36+00:00,117825,True,2017-10-30/2017-11-05,0,True,True,4
9265,9265,mention ask_spectrum mention 587791 what are you checking on is the internet going to get fixed today or not i dmed you and no reply,1,12977,2017-11-01 03:04:03+00:00,118648,True,2017-10-30/2017-11-05,0,True,True,4
6835,6835,mention tesco i didn't buy it i pointed it out to management in store and it was quickly removed from the shelf i just think 8 days out of date is farcical i'm glad i spotted it before it was sold,0,9973,2017-11-01 00:30:46+00:00,117852,True,2017-10-30/2017-11-05,0,True,True,4
9200,9200,mention 347616 we can take a look send us a note via so our team can get in touch,2,12911,2017-11-01 01:25:22+00:00,118619,True,2017-10-30/2017-11-05,0,True,True,4
9196,9196,mention 376327 hi vishal we feel awful that you had this experience please dm us with your email and we'll do our best to help,2,12907,2017-11-01 00:16:12+00:00,118616,True,2017-10-30/2017-11-05,2,False,False,4
6879,6879,mention 115873 stranded at 4am after paying premium rate to airport trip was cancelled after waiting for the uber driver for 15 minutes,0,10188,2017-10-14 20:04:01+00:00,117721,True,2017-10-09/2017-10-15,0,True,True,4
9162,9162,mention 194412 no need to apologize what was the cause kmg,2,12867,2017-10-31 13:00:43+00:00,118604,True,2017-10-30/2017-11-05,0,True,True,4
6917,6917,mention 185415 our team will work hard to reunite your mum with her bag as soon as possible 3 3 danih,0,10345,2017-11-01 01:20:05+00:00,117730,True,2017-10-30/2017-11-05,0,True,True,4
6915,6915,mention 666904 our apologies for any mis information the team member may not have noticed you purchased the basic economy fare,0,10343,2017-11-01 00:34:18+00:00,117730,True,2017-10-30/2017-11-05,0,True,True,4
6913,6913,mention 551734 due to our privacy policy we will have to speak directly to the account holder please have them contact us via,2,10340,2017-11-01 00:25:17+00:00,117730,True,2017-10-30/2017-11-05,0,True,True,4
6907,6907,mention 368895 the website will give you the most updated information jay,2,10334,2017-11-01 00:26:31+00:00,117875,True,2017-10-30/2017-11-05,0,True,True,4
9170,9170,mention 395378 hi daniel unfortunately this wouldn't be possible we've passed on your comment for consideration next time this is reviewed l,2,12877,2017-11-01 11:19:08+00:00,118606,True,2017-10-30/2017-11-05,0,True,True,4
6901,6901,mention 115858 mention applesupport any idea if a patch is coming for all the bugs on the latest update did you guys even test the updates,1,10329,2017-11-01 02:26:39+00:00,117872,True,2017-10-30/2017-11-05,0,True,True,4
6884,6884,mention 508652 the delay is now 32 minutes apologies for this phil,2,10270,2017-10-10 00:45:08+00:00,117721,True,2017-10-09/2017-10-15,0,True,True,4
6883,6883,mention 169579 please revise the payment for the order to be confirmed for more info please check here 2 2 ka,2,10260,2017-10-10 22:42:16+00:00,117721,True,2017-10-09/2017-10-15,0,True,True,4
6881,6881,mention 400174 unfortunately we don't offer a service like this instead we try to deliver great value from the start so that even without 1 3,2,10229,2017-10-13 00:45:23+00:00,117721,True,2017-10-09/2017-10-15,0,True,True,4
8486,8486,we submitted our app to mention 116439 over 2 week s ago why is it still in progress we re very disappointed annoyed mention 115821 mention 115851,1,12136,2017-11-01 01:23:01+00:00,118396,True,2017-10-30/2017-11-05,0,True,True,4
9175,9175,mention southwestair just had to buy wifi twice on this flight because they had to reset it can i have my money back please,0,12878,2017-10-28 17:10:28+00:00,118606,True,2017-10-23/2017-10-29,0,True,True,4
9176,9176,idk if it s the new ios update but my phone been lagging lately mention applesupport,1,12884,2017-10-28 17:09:29+00:00,118606,True,2017-10-23/2017-10-29,0,True,True,4
6859,6859,mention applesupport i have an iphone 6plus and i have ios 11 0 3 i am not aware of any changes other than me upgrading to the 11 0 3,1,10014,2017-11-01 00:54:54+00:00,117863,True,2017-10-30/2017-11-05,0,True,True,4
6878,6878,mention 188882 hi it was nice talking to you have a great day ahead ng,2,10165,2017-10-15 19:10:04+00:00,117721,True,2017-10-09/2017-10-15,0,True,True,4
6877,6877,mention 559300 hi menachem this promotion is for those applying right now that said be sure you check out the promotions tab of your 1 2 ec,2,10149,2017-10-16 20:48:50+00:00,117721,True,2017-10-16/2017-10-22,0,True,True,4
6876,6876,every time i buy an audiobook in itunes and try to get it downloaded and synced to my iphone ibooks it's a hellish experience it took a full hour to figure it out once again please make this easier mention 115858 mention applesupport,1,10144,2017-10-17 23:49:08+00:00,117721,True,2017-10-16/2017-10-22,0,True,True,4
6875,6875,mention 169183 lamento lo sucedido betty me puedes enviar un md con más detalles sobre lo ocurrido jg,2,10129,2017-10-19 00:11:05+00:00,117721,True,2017-10-16/2017-10-22,0,True,True,4
6874,6874,mention 804422 can you please tell me where this happened ig,2,10123,2017-10-20 01:07:31+00:00,117721,True,2017-10-16/2017-10-22,0,True,True,4
6873,6873,mention 378773 mention 115725 we'd love having you with us send us a dm gisellem,2,10110,2017-10-21 01:14:57+00:00,117721,True,2017-10-16/2017-10-22,0,True,True,4
6871,6871,mention 132199 hi mira we've replied your dm thanks floi,2,10066,2017-10-26 00:39:55+00:00,117721,True,2017-10-23/2017-10-29,0,True,True,4
9178,9178,mention 115955 this gif accurately describes my satisfaction with your services,2,12886,2017-10-27 17:29:15+00:00,118606,True,2017-10-23/2017-10-29,0,True,True,4
6870,6870,mention 155002 sure thing i'll be here once everything is done rebooting rt,2,10054,2017-10-27 03:37:32+00:00,117721,True,2017-10-23/2017-10-29,0,True,True,4
6869,6869,mention 338554 we're so sorry to hear about your bag did you swing by the baggage office file a report w our team lc,0,10041,2017-10-29 00:09:56+00:00,117721,True,2017-10-23/2017-10-29,0,True,True,4
6868,6868,mention 704794 dear customer apologies for the trouble caused we request you to share your idea number along with the type of calls messages that you are getting to assist further regards varsha,1,10024,2017-11-01 00:12:24+00:00,117721,True,2017-10-30/2017-11-05,0,True,True,4
6867,6867,mention americanair thank you,0,10023,2017-11-01 00:26:13+00:00,117721,True,2017-10-30/2017-11-05,0,True,True,4
9113,9113,mention 408330 claro cualquier duda o pregunta contactanos de nuevo,2,12816,2017-11-01 01:49:14+00:00,118594,True,2017-10-30/2017-11-05,0,True,True,4
7143,7143,mention 157449 great to hear if you needed any assistance please let us know ah,2,10636,2017-11-01 01:05:58+00:00,117948,True,2017-10-30/2017-11-05,0,True,True,4
7145,7145,mention 462567 so sad ac,2,10639,2017-11-01 01:13:29+00:00,117948,True,2017-10-30/2017-11-05,0,True,True,4
7444,7444,mention 258105 hi bethany we currently don't have any info to share about this give us a shout if you have any other questions dv,2,10958,2017-11-01 00:43:35+00:00,118060,True,2017-10-30/2017-11-05,0,True,True,4
7523,7523,mention 402629 can you confirm your email address via dm please rach,2,11046,2017-11-01 00:49:17+00:00,117955,True,2017-10-30/2017-11-05,0,True,True,4
7515,7515,mention 115783 hi can i change the number of guests we are booked for 7pax but we decided to add 1 more how can i make an additional guest,0,11038,2017-11-01 12:25:36+00:00,118081,True,2017-10-30/2017-11-05,0,True,True,4
8979,8979,mention uber_support and if we can t wait so much time then you guys are charging you idiots we need to charge to for making us wait you cheaters,1,12673,2017-11-23 08:19:39+00:00,118542,True,2017-11-20/2017-11-26,0,True,True,4
7510,7510,mention atviassist mention 217707 since there isn't one for black ops 3 you should put out new weapons to make up for it,1,11023,2017-11-01 01:57:06+00:00,118079,True,2017-10-30/2017-11-05,0,True,True,4
7509,7509,mention adobecare what do you mean by clean boot are you asking me to reinstall windows,1,11022,2017-11-01 01:59:33+00:00,118079,True,2017-10-30/2017-11-05,0,True,True,4
7506,7506,mention morrisons hi the holloway rd store appears to be permanently out of raspberry the best yogurt very sad for some of us can u up stock,0,11032,2017-11-01 04:14:03+00:00,118079,True,2017-10-30/2017-11-05,0,True,True,4
7504,7504,mention 140808 hi nicholas please send us a dm so we can connect,2,11030,2017-11-01 02:57:13+00:00,118079,True,2017-10-30/2017-11-05,0,True,True,4
7503,7503,mention southwestair are unprofessional i still haven t received my bags,0,11029,2017-11-01 02:57:31+00:00,118079,True,2017-10-30/2017-11-05,0,True,True,4
7500,7500,mention 439990 hi stephen i am so sorry for the delay pls follow dm your confirmation code or tkt to learn more tkr,2,11026,2017-11-01 02:32:16+00:00,118079,True,2017-10-30/2017-11-05,0,True,True,4
7498,7498,mention 375401 store name but if home delivered please dm us your order number full address thanks jess,2,11021,2017-11-01 02:00:12+00:00,118079,True,2017-10-30/2017-11-05,0,True,True,4
7497,7497,mention 219167 hi there we suggest that you delete your previous tweet as it contains your email address can you send them over via dm instead we'll be keeping an eye out for your reply dr,2,11020,2017-11-01 01:56:12+00:00,118079,True,2017-10-30/2017-11-05,0,True,True,4
8983,8983,mention amazonhelp mention 713064 mention amazonhelp mention 116316 ich habe dasselbe problem und ich kann nicht mehr nach preissenkung filtern,1,12679,2017-11-25 21:45:55+00:00,118544,True,2017-11-20/2017-11-26,2,False,False,4
9000,9000,mention americanair yet another delay at lax arrival for mention americanair,0,12697,2017-11-01 01:49:09+00:00,118554,True,2017-10-30/2017-11-05,0,True,True,4
7496,7496,mention 236019 quando assistir nós conta o que achou adoramos trazer coisas boas da,2,11019,2017-11-01 01:56:34+00:00,118079,True,2017-10-30/2017-11-05,0,True,True,4
7492,7492,mention 695602 hi robin thanks for reaching out to us and for bringing this to our attention after reviewing your previous scr,2,11015,2017-11-01 00:49:57+00:00,118078,True,2017-10-30/2017-11-05,0,True,True,4
7491,7491,mention 321098 apologies derek we've replied your dm thanks floi,2,11014,2017-11-01 01:02:08+00:00,118078,True,2017-10-30/2017-11-05,0,True,True,4
9013,9013,mention 733311 we're always excited to connect cities to great new travel options we hope to see you on board soon,0,12710,2017-11-01 02:27:53+00:00,118561,True,2017-10-30/2017-11-05,0,True,True,4
9027,9027,mention 626159 you may also visit to learn about balance requirements ways to avoid fees il,2,12725,2017-11-01 04:43:17+00:00,118567,True,2017-10-30/2017-11-05,0,True,True,4
7484,7484,mention 116057 hi still don' know how to enter referral code for introducing other ppl to do fleet,2,11006,2017-11-01 00:44:12+00:00,118076,True,2017-10-30/2017-11-05,0,True,True,4
7472,7472,dear mention 117249 mention 117250 mention sainsburys mention tesco which one of you has gluten free own brand dark chocolate pls leading brands are more expensive,0,10994,2017-11-01 00:44:27+00:00,118070,True,2017-10-30/2017-11-05,0,True,True,4
7469,7469,mention 466543 sorry for the inconvenience molly may we have the booking number and your preferred flight move time floi,0,10991,2017-11-01 00:37:57+00:00,118069,True,2017-10-30/2017-11-05,0,True,True,4
7465,7465,mention 194715 we have sent you a direct message via twitter with further instructions,2,10987,2017-11-01 00:35:33+00:00,117376,True,2017-10-30/2017-11-05,0,True,True,4
7461,7461,mention asurioncares after 26 minutes on hold she blind transferred me back into the queue i was pissed but waited another 15 minutes and then hung up,1,10983,2017-11-01 00:34:35+00:00,118066,True,2017-10-30/2017-11-05,0,True,True,4
7460,7460,mention 356202 hi thanks for bringing this to my attention my apologies pls follow dm your dl confirmation for review hjh,2,10982,2017-11-01 01:51:18+00:00,118066,True,2017-10-30/2017-11-05,0,True,True,4
7459,7459,very annoying noise from the macbookpro15 2017 definetly not expected from a usd 3500 laptop mention applesupport you need to exchange it,1,10981,2017-11-01 00:46:55+00:00,118066,True,2017-10-30/2017-11-05,0,True,True,4
9031,9031,euer service ist echt das letzte mention o2 ewig in der warteschleife versauern lassen und dann einfach auflegen ich erwarte einen rückruf,1,12729,2017-11-22 13:31:52+00:00,118568,True,2017-11-20/2017-11-26,0,True,True,4
7451,7451,mention 790682 sorry for the trouble aaron that shouldn't happen i would like to investigate this for you do you mind sending us a direct message abilash,2,10973,2017-11-01 00:40:50+00:00,118063,True,2017-10-30/2017-11-05,0,True,True,4
8971,8971,mention 701435 for refund claims you may proceed to submit the request via and the team will inform you via email,2,12664,2017-11-01 09:50:07+00:00,118539,True,2017-10-30/2017-11-05,0,True,True,4
7527,7527,mention hulu_support our sincerest apologies mention 115940 and mention hulu_support we will be canceling our subscription for a workaround try providing service that works,1,11051,2017-11-01 01:26:02+00:00,118084,True,2017-10-30/2017-11-05,0,True,True,4
7528,7528,mention virgintrains hi on the 20 30 virgin train to euston do you know if it is running as usual website says after 8 service is normal thnx,0,11049,2017-11-01 00:49:34+00:00,118084,True,2017-10-30/2017-11-05,0,True,True,4
7573,7573,mention uber_support impossible to complain through this system,0,11099,2017-11-01 02:11:24+00:00,118095,True,2017-10-30/2017-11-05,0,True,True,4
8909,8909,mention 442453 thank you for reaching back out to us we want to make sure our guests are able please email us at __email__ for further assistance in regards to your order we look forward to hearing from you,2,12598,2017-11-01 02:19:04+00:00,118517,True,2017-10-30/2017-11-05,0,True,True,4
8915,8915,mention 613875 hi kurt could you please dm us your booking reference or route you took along with your email address we'll take a look for you ac,0,12604,2017-11-01 01:35:04+00:00,118519,True,2017-10-30/2017-11-05,0,True,True,4
8918,8918,mention 116016 the mention 116450 awards info on your site is being super buggy not loading or showing my points want to make sure i hit my bonus spend,2,12607,2017-11-01 01:40:39+00:00,118520,True,2017-10-30/2017-11-05,0,True,True,4
7594,7594,mention xboxsupport it s happening with every account on my xbox i give my mate my details but it worked for him,1,11120,2017-11-01 00:43:11+00:00,118100,True,2017-10-30/2017-11-05,0,True,True,4
8922,8922,mention dunkindonuts so much for perks week promo today,0,12611,2017-11-01 02:45:03+00:00,118521,True,2017-10-30/2017-11-05,0,True,True,4
8930,8930,mention marksandspencer hello trying to look for christmas wrap etc online but it says temp unavailable why will it be back online soon,2,12619,2017-11-01 00:57:48+00:00,118525,True,2017-10-30/2017-11-05,0,True,True,4
8937,8937,mention 445673 sorry about the disconnect but did you know that we can help you with most issues right here on twitter what's going on,1,12626,2017-11-01 01:31:47+00:00,Uber_Support,False,2017-10-30/2017-11-05,2,False,False,4
7577,7577,mention xboxsupport i appreciate it,1,11104,2017-11-01 02:22:59+00:00,118095,True,2017-10-30/2017-11-05,0,True,True,4
8942,8942,mention delta do i have to call on the day of the flight,0,12632,2017-10-31 22:48:11+00:00,118530,True,2017-10-30/2017-11-05,0,True,True,4
7575,7575,mention 652404 boa tarde phillip temos encaminhado uma mensagem direta com futuras instruções,2,11100,2017-11-01 02:14:21+00:00,118095,True,2017-10-30/2017-11-05,0,True,True,4
7574,7574,mention 123023 podrías confirmarnos si es vendido y gestionado por amazon o es vendido por un vendedor externo da,2,11102,2017-11-01 02:13:51+00:00,118095,True,2017-10-30/2017-11-05,0,True,True,4
8944,8944,mention 280188 hi chris can you please dm your full name full address and email address so i can look into this for you thanks aneurin,2,12634,2017-10-26 07:01:56+00:00,118530,True,2017-10-23/2017-10-29,0,True,True,4
7569,7569,mention 138949 hi victoria we don't have any info on this right now but we'll let the team know it's something you're excited to see ji,2,11092,2017-11-01 00:49:31+00:00,118093,True,2017-10-30/2017-11-05,0,True,True,4
7532,7532,mention 711993 if you were unhappy with the product you're welcome to return the requested products to store for a refund thanks,2,11055,2017-11-01 01:56:35+00:00,118085,True,2017-10-30/2017-11-05,0,True,True,4
8947,8947,mention virgintrains now that s understandable at least the rest of the journey is awesome,0,12639,2017-10-31 15:24:44+00:00,118531,True,2017-10-30/2017-11-05,0,True,True,4
7563,7563,mention hulu_support ok so i can t do the chat since it won t log in it says my email doesn t exist and the support line has an hour plus wait,1,11087,2017-11-06 19:09:25+00:00,118091,True,2017-11-06/2017-11-12,0,True,True,4
8951,8951,mention 115821 now you are blocking me out of my account hotsmart,2,12644,2017-11-01 02:52:01+00:00,118532,True,2017-10-30/2017-11-05,0,True,True,4
7555,7555,mention askamex according to your reps there is nothing that mention 116988 can do,2,11078,2017-11-01 00:56:37+00:00,118090,True,2017-10-30/2017-11-05,0,True,True,4
7551,7551,mention 199613 i've taken this as feedback and forwarded it internally rb 2 2,2,11075,2017-11-01 01:22:02+00:00,118088,True,2017-10-30/2017-11-05,0,True,True,4
7549,7549,mention 734764 apologies for taking so long in responding to your tweet sachin guests flying on india domestic flights i5 may request,0,11072,2017-11-01 00:56:48+00:00,118088,True,2017-10-30/2017-11-05,0,True,True,4
8953,8953,i have never had such a bad stomach ache never again will i eat chipotle lol but it was so good,0,12646,2017-11-01 01:37:18+00:00,SpotifyCares,False,2017-10-30/2017-11-05,2,False,False,4
7542,7542,mention ask_spectrum this says it s on you,2,11064,2017-11-01 01:13:31+00:00,118087,True,2017-10-30/2017-11-05,0,True,True,4
7540,7540,mention 294070 with this service level the shipper is the only one that would be able to look into mail innovations packages ac,0,11063,2017-11-01 01:12:38+00:00,118087,True,2017-10-30/2017-11-05,0,True,True,4
8956,8956,i got the iphone 8 plus 2 days ago and i refuse to remove any of the factory plastic until i get my case and screen protector from mention 115821,1,12649,2017-11-01 01:51:44+00:00,118534,True,2017-10-30/2017-11-05,0,True,True,4
8962,8962,mention 442437 thanks so much for the info your comments have been passed onto the duty manager jess,2,12655,2017-11-01 01:46:27+00:00,118536,True,2017-10-30/2017-11-05,0,True,True,4
7536,7536,mention 332363 we're sorry for the trouble can you please contact us via so our team can connect,2,11059,2017-11-01 00:57:07+00:00,118086,True,2017-10-30/2017-11-05,0,True,True,4
7446,7446,mention hulu_support thank you google said the episode aired on 10 31 was very confused upset but i appreciate the tweet,1,10960,2017-11-01 00:32:00+00:00,118060,True,2017-10-30/2017-11-05,0,True,True,4
